SPECTRUM,DATE,TIME,LIVE,REAL
202306170312_newGe_newMCA_Co_6MeV-01-00.csv,23-06-17,02:50:33,1284.48,1289.34
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,1037,1351,1065,1067,1042,999,975,961,990
60,987,891,891,904,949,832,830,879,827,796
70,750,758,765,726,681,854,746,699,704,682
80,660,718,676,695,675,666,767,738,640,754
90,1015,610,673,609,604,616,636,666,644,632
100,667,586,614,653,641,626,631,655,624,676
110,631,592,613,647,657,602,672,723,660,647
120,668,664,701,703,691,712,728,696,733,693
130,740,794,775,724,831,891,842,813,878,850
140,867,855,857,790,714,699,655,614,693,648
150,624,605,611,621,594,593,578,587,549,609
160,596,634,631,611,615,586,523,446,416,386
170,425,393,476,5347,2985,333,289,272,260,286
180,258,212,242,266,185,186,158,139,126,178
190,174,128,144,137,131,160,477,6629,354,66
200,68,63,74,71,79,66,66,64,79,57
210,50,47,56,52,66,105,1544,125,31,36
220,32,34,32,40,27,30,24,24,27,27
230,22,19,30,23,22,40,23,16,23,28
240,25,28,22,21,26,14,22,19,21,17
250,24,25,17,16,21,19,30,20,26,17
260,19,111,27,9,14,14,12,12,13,24
270,20,17,22,30,21,19,10,16,21,15
280,25,21,13,12,17,9,16,19,16,10
290,12,14,17,23,11,18,18,11,18,17
300,15,16,16,10,12,15,5,7,12,15
310,15,29,14,16,17,10,11,11,10,14
320,8,7,17,13,13,17,30,12,19,10
330,13,13,12,8,13,16,8,11,13,11
340,12,7,12,9,7,11,12,16,10,13
350,14,17,7,11,8,7,3,4,6,3
360,5,4,7,4,5,13,3,4,1,6
370,2,57,4,0,2,1,4,1,3,2
380,1,2,3,1,3,3,7,108,16,0
390,0,1,0,0,0,0,1,0,2,0
400,2,2,1,0,1,0,0,1,0,3
410,1,1,2,0,1,0,0,0,0,0
420,0,2,1,0,2,0,1,2,1,1
430,1,1,0,2,2,2,2,2,2,0
440,1,1,5,2,0,1,2,0,2,1
450,0,2,0,1,1,3,1,1,0,2
460,2,1,1,2,0,1,0,0,0,2
470,2,1,0,1,0,1,2,1,0,0
480,1,1,2,2,1,0,0,2,2,2
490,2,0,1,2,1,1,0,3,2,2
500,0,3,1,2,0,0,2,2,0,0
510,1,2,1,2,2,1,0,1,0,1
520,0,0,2,4,1,0,1,1,1,1
530,1,1,4,0,0,1,0,1,1,1
540,2,0,2,3,1,1,0,0,1,0
550,2,0,0,1,1,1,0,1,1,4
560,3,1,0,3,0,0,1,1,1,4
570,1,0,3,0,0,2,0,3,2,2
580,0,1,1,0,2,3,0,0,1,2
590,3,0,2,3,1,0,1,2,2,1
600,1,1,1,3,0,2,0,1,1,2
610,1,2,0,1,1,4,2,3,1,0
620,1,1,2,3,1,2,2,1,0,2
630,3,1,0,4,2,3,2,1,3,2
640,0,1,1,3,2,2,0,1,1,0
650,0,1,3,2,0,0,1,1,1,4
660,1,3,1,3,1,6,1,0,1,4
670,2,2,3,2,3,2,1,0,1,1
680,3,2,1,5,3,1,1,1,2,3
690,3,2,0,0,4,2,2,2,1,0
700,2,1,4,1,0,3,1,0,0,2
710,0,5,1,4,3,3,1,2,0,3
720,2,3,5,2,1,2,0,2,5,2
730,2,2,2,2,3,6,0,3,1,2
740,1,2,3,4,2,5,1,2,0,2
750,3,0,0,4,3,3,5,4,2,7
760,2,2,0,5,3,5,3,4,3,8
770,2,0,1,3,3,3,3,2,4,4
780,5,0,7,2,1,4,6,2,2,7
790,1,7,2,9,5,2,4,4,4,6
800,0,5,6,3,3,3,3,2,3,10
810,4,4,3,0,5,2,7,6,2,3
820,4,9,0,3,5,4,5,7,8,1
830,4,3,8,6,8,7,7,4,11,7
840,5,5,7,11,9,6,11,9,6,4
850,8,14,11,12,5,13,8,4,7,10
860,6,8,6,14,7,6,9,7,10,13
870,8,7,9,6,5,6,7,8,8,8
880,6,12,8,11,10,10,15,7,13,12
890,18,8,10,11,13,11,7,14,19,20
900,15,14,24,13,13,15,9,16,17,18
910,16,17,30,16,15,17,15,27,24,15
920,25,22,19,23,22,17,12,18,30,21
930,23,24,36,34,43,62,61,73,105,120
940,160,203,192,189,122,66,25,3,2,0
950,0,0,0,1,0,0,1,0,1,0
960,1,1,0,0,1,0,0,0,0,0
970,1,0,1,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0
1070,0,0,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0,0,0,0
1100,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0
1450,1,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,1,0
1480,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0
1500,1,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,1,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0
